fecha,turno,estacion_id,estacion_nombre,tiempo_planificado_min,tiempo_paradas_min,tiempo_operativo_min,velocidad_ideal_upm,unidades_producidas,unidades_defectuosas,unidades_buenas,dias_desde_mantencion,fecha_ultima_mantencion
2025-04-08,Mañana,EST-02,Prensado,480,28,452,8,3118,71,3047,12,2025-04-03
2025-04-08,Tarde,EST-02,Prensado,480,43,437,8,3114,83,3031,13,2025-04-03
2025-04-08,Noche,EST-02,Prensado,480,70,410,8,2826,62,2764,14,2025-04-03
2025-04-09,Mañana,EST-01,Aserrado,480,0,480,12,5170,138,5032,3,2025-04-07
2025-04-09,Tarde,EST-01,Aserrado,480,0,480,12,5494,148,5346,4,2025-04-07
2025-04-09,Noche,EST-01,Aserrado,480,56,424,12,4566,56,4510,5,2025-04-07
2025-04-09,Mañana,EST-02,Prensado,480,0,480,8,3429,29,3400,0,2025-04-08
2025-04-09,Tarde,EST-02,Prensado,480,0,480,8,3352,51,3301,1,2025-04-08
2025-04-09,Noche,EST-02,Prensado,480,0,480,8,3550,80,3470,2,2025-04-08
2025-04-10,Mañana,EST-01,Aserrado,480,56,424,12,4568,121,4447,6,2025-04-07
2025-04-10,Tarde,EST-01,Aserrado,480,0,480,12,4797,76,4721,7,2025-04-07
2025-04-10,Noche,EST-01,Aserrado,480,0,480,12,5243,107,5136,8,2025-04-07
2025-04-10,Mañana,EST-02,Prensado,480,0,480,8,3682,82,3600,3,2025-04-08
2025-04-10,Tarde,EST-02,Prensado,480,0,480,8,3494,68,3426,4,2025-04-08
2025-04-10,Noche,EST-02,Prensado,480,0,480,8,3653,80,3573,5,2025-04-08
2025-04-11,Mañana,EST-01,Aserrado,480,0,480,12,5390,128,5262,9,2025-04-07
2025-04-11,Tarde,EST-01,Aserrado,480,0,480,12,5180,139,5041,10,2025-04-07
2025-04-11,Noche,EST-01,Aserrado,480,0,480,12,4935,143,4792,11,2025-04-07
2025-04-11,Mañana,EST-02,Prensado,480,0,480,8,3272,83,3189,6,2025-04-08
2025-04-11,Tarde,EST-02,Prensado,480,50,430,8,2948,84,2864,7,2025-04-08
2025-04-11,Noche,EST-02,Prensado,480,22,458,8,3164,82,3082,8,2025-04-08
2025-04-12,Mañana,EST-01,Aserrado,480,67,413,12,4441,128,4313,12,2025-04-07
2025-04-12,Tarde,EST-01,Aserrado,480,0,480,12,5140,134,5006,13,2025-04-07
2025-04-12,Noche,EST-01,Aserrado,480,88,392,12,4085,159,3926,14,2025-04-07
2025-04-12,Mañana,EST-02,Prensado,480,35,445,8,3233,83,3150,9,2025-04-08
2025-04-12,Tarde,EST-02,Prensado,480,0,480,8,3467,90,3377,10,2025-04-08
2025-04-12,Noche,EST-02,Prensado,480,0,480,8,3369,115,3254,11,2025-04-08
2025-04-13,Mañana,EST-01,Aserrado,480,0,480,12,4957,82,4875,15,2025-04-07
2025-04-13,Tarde,EST-01,Aserrado,480,0,480,12,5160,126,5034,16,2025-04-07
2025-04-13,Noche,EST-01,Aserrado,480,0,480,12,4960,137,4823,17,2025-04-07
2025-04-13,Mañana,EST-02,Prensado,480,0,480,8,3376,82,3294,12,2025-04-08
2025-04-13,Tarde,EST-02,Prensado,480,69,411,8,2883,77,2806,13,2025-04-08
2025-04-13,Noche,EST-02,Prensado,480,103,377,8,2730,77,2653,14,2025-04-08
2025-04-14,Mañana,EST-01,Aserrado,480,52,428,12,4554,156,4398,18,2025-04-07
2025-04-14,Tarde,EST-01,Aserrado,480,56,424,12,4580,138,4442,19,2025-04-07
2025-04-14,Noche,EST-01,Aserrado,480,120,360,12,3925,124,3801,20,2025-04-07
2025-04-14,Mañana,EST-02,Prensado,480,0,480,8,3448,74,3374,0,2025-04-13
2025-04-14,Tarde,EST-02,Prensado,480,27,453,8,3393,77,3316,1,2025-04-13
2025-04-14,Noche,EST-02,Prensado,480,0,480,8,3560,93,3467,2,2025-04-13
2025-04-15,Mañana,EST-01,Aserrado,480,0,480,12,5238,125,5113,0,2025-04-14
2025-04-15,Tarde,EST-01,Aserrado,480,0,480,12,5541,66,5475,1,2025-04-14
2025-04-15,Noche,EST-01,Aserrado,480,41,439,12,4934,174,4760,2,2025-04-14
2025-04-15,Mañana,EST-02,Prensado,480,0,480,8,3503,74,3429,3,2025-04-13
2025-04-15,Tarde,EST-02,Prensado,480,0,480,8,3355,66,3289,4,2025-04-13
2025-04-15,Noche,EST-02,Prensado,480,49,431,8,3292,27,3265,5,2025-04-13
2025-04-16,Mañana,EST-01,Aserrado,480,20,460,12,5168,158,5010,3,2025-04-14
2025-04-16,Tarde,EST-01,Aserrado,480,55,425,12,4391,76,4315,4,2025-04-14
2025-04-16,Noche,EST-01,Aserrado,480,64,416,12,4447,86,4361,5,2025-04-14
2025-04-16,Mañana,EST-02,Prensado,480,43,437,8,3147,91,3056,6,2025-04-13
2025-04-16,Tarde,EST-02,Prensado,480,114,366,8,2592,62,2530,7,2025-04-13
2025-04-16,Noche,EST-02,Prensado,480,126,354,8,2585,78,2507,8,2025-04-13
2025-04-17,Mañana,EST-01,Aserrado,480,0,480,12,5059,51,5008,6,2025-04-14
2025-04-17,Tarde,EST-01,Aserrado,480,73,407,12,4507,84,4423,7,2025-04-14
2025-04-17,Noche,EST-01,Aserrado,480,0,480,12,5048,103,4945,8,2025-04-14
2025-04-17,Mañana,EST-02,Prensado,480,0,480,8,3462,89,3373,9,2025-04-13
2025-04-17,Tarde,EST-02,Prensado,480,86,394,8,2806,81,2725,10,2025-04-13
2025-04-17,Noche,EST-02,Prensado,480,0,480,8,3454,82,3372,11,2025-04-13
2025-04-18,Mañana,EST-01,Aserrado,480,0,480,12,5042,164,4878,9,2025-04-14
2025-04-18,Tarde,EST-01,Aserrado,480,74,406,12,4328,100,4228,10,2025-04-14
2025-04-18,Noche,EST-01,Aserrado,480,32,448,12,4715,116,4599,11,2025-04-14
2025-04-18,Mañana,EST-02,Prensado,480,0,480,8,3442,84,3358,0,2025-04-17
2025-04-18,Tarde,EST-02,Prensado,480,59,421,8,3069,66,3003,1,2025-04-17
2025-04-18,Noche,EST-02,Prensado,480,23,457,8,3369,112,3257,2,2025-04-17
2025-04-19,Mañana,EST-01,Aserrado,480,72,408,12,4247,114,4133,12,2025-04-14
2025-04-19,Tarde,EST-01,Aserrado,480,36,444,12,4535,189,4346,13,2025-04-14
2025-04-19,Noche,EST-01,Aserrado,480,30,450,12,4847,125,4722,14,2025-04-14
2025-04-19,Mañana,EST-02,Prensado,480,0,480,8,3458,95,3363,3,2025-04-17
2025-04-19,Tarde,EST-02,Prensado,480,0,480,8,3488,111,3377,4,2025-04-17
2025-04-19,Noche,EST-02,Prensado,480,0,480,8,3606,65,3541,5,2025-04-17
2025-04-20,Mañana,EST-01,Aserrado,480,0,480,12,5044,152,4892,15,2025-04-14
2025-04-20,Tarde,EST-01,Aserrado,480,0,480,12,4918,123,4795,16,2025-04-14
2025-04-20,Noche,EST-01,Aserrado,480,0,480,12,5035,84,4951,17,2025-04-14
2025-04-20,Mañana,EST-02,Prensado,480,47,433,8,3277,65,3212,6,2025-04-17
2025-04-20,Tarde,EST-02,Prensado,480,0,480,8,3234,54,3180,7,2025-04-17
2025-04-20,Noche,EST-02,Prensado,480,90,390,8,2606,49,2557,8,2025-04-17
2025-04-21,Mañana,EST-01,Aserrado,480,197,283,12,3032,97,2935,18,2025-04-14
2025-04-21,Tarde,EST-01,Aserrado,480,31,449,12,4365,123,4242,19,2025-04-14
2025-04-21,Noche,EST-01,Aserrado,480,0,480,12,4677,154,4523,20,2025-04-14
2025-04-21,Mañana,EST-02,Prensado,480,0,480,8,3677,91,3586,9,2025-04-17
2025-04-21,Tarde,EST-02,Prensado,480,0,480,8,3366,99,3267,10,2025-04-17
2025-04-21,Noche,EST-02,Prensado,480,0,480,8,3333,80,3253,11,2025-04-17
2025-04-22,Mañana,EST-01,Aserrado,480,0,480,12,5502,125,5377,0,2025-04-21
2025-04-22,Tarde,EST-01,Aserrado,480,117,363,12,4158,91,4067,1,2025-04-21
2025-04-22,Noche,EST-01,Aserrado,480,0,480,12,5628,153,5475,2,2025-04-21
2025-04-22,Mañana,EST-02,Prensado,480,188,292,8,1988,63,1925,12,2025-04-17
2025-04-22,Tarde,EST-02,Prensado,480,0,480,8,3344,102,3242,13,2025-04-17
2025-04-22,Noche,EST-02,Prensado,480,0,480,8,3408,117,3291,14,2025-04-17
2025-04-23,Mañana,EST-01,Aserrado,480,0,480,12,5131,116,5015,3,2025-04-21
2025-04-23,Tarde,EST-01,Aserrado,480,41,439,12,4741,133,4608,4,2025-04-21
2025-04-23,Noche,EST-01,Aserrado,480,0,480,12,5358,150,5208,5,2025-04-21
2025-04-23,Mañana,EST-02,Prensado,480,0,480,8,3542,33,3509,0,2025-04-22
2025-04-23,Tarde,EST-02,Prensado,480,0,480,8,3465,59,3406,1,2025-04-22
2025-04-23,Noche,EST-02,Prensado,480,0,480,8,3489,48,3441,2,2025-04-22
2025-04-24,Mañana,EST-01,Aserrado,480,0,480,12,5292,151,5141,6,2025-04-21
2025-04-24,Tarde,EST-01,Aserrado,480,82,398,12,4353,110,4243,7,2025-04-21
2025-04-24,Noche,EST-01,Aserrado,480,0,480,12,5063,104,4959,8,2025-04-21
2025-04-24,Mañana,EST-02,Prensado,480,29,451,8,3190,64,3126,3,2025-04-22
2025-04-24,Tarde,EST-02,Prensado,480,29,451,8,3322,59,3263,4,2025-04-22
2025-04-24,Noche,EST-02,Prensado,480,0,480,8,3475,84,3391,5,2025-04-22
2025-04-25,Mañana,EST-01,Aserrado,480,64,416,12,4341,130,4211,9,2025-04-21
2025-04-25,Tarde,EST-01,Aserrado,480,0,480,12,5097,148,4949,10,2025-04-21
2025-04-25,Noche,EST-01,Aserrado,480,195,285,12,3106,67,3039,11,2025-04-21
2025-04-25,Mañana,EST-02,Prensado,480,0,480,8,3255,40,3215,6,2025-04-22
2025-04-25,Tarde,EST-02,Prensado,480,25,455,8,3383,120,3263,7,2025-04-22
2025-04-25,Noche,EST-02,Prensado,480,133,347,8,2454,59,2395,8,2025-04-22
2025-04-26,Mañana,EST-01,Aserrado,480,111,369,12,3632,146,3486,12,2025-04-21
2025-04-26,Tarde,EST-01,Aserrado,480,31,449,12,4701,200,4501,13,2025-04-21
2025-04-26,Noche,EST-01,Aserrado,480,0,480,12,4887,116,4771,14,2025-04-21
2025-04-26,Mañana,EST-02,Prensado,480,179,301,8,2297,59,2238,9,2025-04-22
2025-04-26,Tarde,EST-02,Prensado,480,23,457,8,3371,123,3248,10,2025-04-22
2025-04-26,Noche,EST-02,Prensado,480,28,452,8,3211,100,3111,11,2025-04-22
2025-04-27,Mañana,EST-01,Aserrado,480,30,450,12,4686,129,4557,15,2025-04-21
2025-04-27,Tarde,EST-01,Aserrado,480,59,421,12,4504,129,4375,16,2025-04-21
2025-04-27,Noche,EST-01,Aserrado,480,98,382,12,4172,124,4048,17,2025-04-21
2025-04-27,Mañana,EST-02,Prensado,480,0,480,8,3357,94,3263,12,2025-04-22
2025-04-27,Tarde,EST-02,Prensado,480,0,480,8,3327,106,3221,13,2025-04-22
2025-04-27,Noche,EST-02,Prensado,480,0,480,8,3221,113,3108,14,2025-04-22
2025-04-28,Mañana,EST-01,Aserrado,480,0,480,12,5187,116,5071,0,2025-04-27
2025-04-28,Tarde,EST-01,Aserrado,480,0,480,12,5312,84,5228,1,2025-04-27
2025-04-28,Noche,EST-01,Aserrado,480,0,480,12,5390,110,5280,2,2025-04-27
2025-04-28,Mañana,EST-02,Prensado,480,105,375,8,2468,59,2409,15,2025-04-22
2025-04-28,Tarde,EST-02,Prensado,480,18,462,8,3103,121,2982,16,2025-04-22
2025-04-28,Noche,EST-02,Prensado,480,0,480,8,3349,104,3245,17,2025-04-22
2025-04-29,Mañana,EST-01,Aserrado,480,0,480,12,5143,104,5039,3,2025-04-27
2025-04-29,Tarde,EST-01,Aserrado,480,113,367,12,3804,64,3740,4,2025-04-27
2025-04-29,Noche,EST-01,Aserrado,480,80,400,12,4281,107,4174,5,2025-04-27
2025-04-29,Mañana,EST-02,Prensado,480,98,382,8,2770,113,2657,18,2025-04-22
2025-04-29,Tarde,EST-02,Prensado,480,107,373,8,2547,86,2461,19,2025-04-22
2025-04-29,Noche,EST-02,Prensado,480,0,480,8,3200,101,3099,20,2025-04-22
2025-04-30,Mañana,EST-01,Aserrado,480,0,480,12,5377,127,5250,6,2025-04-27
2025-04-30,Tarde,EST-01,Aserrado,480,33,447,12,5051,212,4839,7,2025-04-27
2025-04-30,Noche,EST-01,Aserrado,480,0,480,12,4903,123,4780,8,2025-04-27
2025-04-30,Mañana,EST-02,Prensado,480,80,400,8,2732,62,2670,21,2025-04-22
2025-04-30,Tarde,EST-02,Prensado,480,0,480,8,3208,108,3100,22,2025-04-22
2025-04-30,Noche,EST-02,Prensado,480,0,480,8,3495,83,3412,23,2025-04-22
2025-05-01,Mañana,EST-01,Aserrado,480,96,384,12,4009,116,3893,9,2025-04-27
2025-05-01,Tarde,EST-01,Aserrado,480,22,458,12,4908,207,4701,10,2025-04-27
2025-05-01,Noche,EST-01,Aserrado,480,43,437,12,4806,199,4607,11,2025-04-27
2025-05-01,Mañana,EST-02,Prensado,480,0,480,8,3338,90,3248,24,2025-04-22
2025-05-01,Tarde,EST-02,Prensado,480,114,366,8,2540,99,2441,25,2025-04-22
2025-05-01,Noche,EST-02,Prensado,480,0,480,8,3136,103,3033,26,2025-04-22
2025-05-02,Mañana,EST-01,Aserrado,480,0,480,12,5158,144,5014,12,2025-04-27
2025-05-02,Tarde,EST-01,Aserrado,480,44,436,12,4658,149,4509,13,2025-04-27
2025-05-02,Noche,EST-01,Aserrado,480,107,373,12,4122,162,3960,14,2025-04-27
2025-05-02,Mañana,EST-02,Prensado,480,192,288,8,1993,47,1946,27,2025-04-22
2025-05-02,Tarde,EST-02,Prensado,480,0,480,8,3431,111,3320,28,2025-04-22
2025-05-02,Noche,EST-02,Prensado,480,0,480,8,3403,130,3273,29,2025-04-22
2025-05-03,Mañana,EST-01,Aserrado,480,105,375,12,4327,79,4248,0,2025-05-02
2025-05-03,Tarde,EST-01,Aserrado,480,15,465,12,5180,145,5035,1,2025-05-02
2025-05-03,Noche,EST-01,Aserrado,480,40,440,12,4600,59,4541,2,2025-05-02
2025-05-03,Mañana,EST-02,Prensado,480,0,480,8,3600,93,3507,0,2025-05-02
2025-05-03,Tarde,EST-02,Prensado,480,0,480,8,3521,76,3445,1,2025-05-02
2025-05-03,Noche,EST-02,Prensado,480,89,391,8,2931,80,2851,2,2025-05-02
2025-05-04,Mañana,EST-01,Aserrado,480,0,480,12,5412,109,5303,3,2025-05-02
2025-05-04,Tarde,EST-01,Aserrado,480,53,427,12,4556,84,4472,4,2025-05-02
2025-05-04,Noche,EST-01,Aserrado,480,73,407,12,4569,81,4488,5,2025-05-02
2025-05-04,Mañana,EST-02,Prensado,480,85,395,8,2752,69,2683,3,2025-05-02
2025-05-04,Tarde,EST-02,Prensado,480,30,450,8,3286,69,3217,4,2025-05-02
2025-05-04,Noche,EST-02,Prensado,480,0,480,8,3261,94,3167,5,2025-05-02
2025-05-05,Mañana,EST-01,Aserrado,480,89,391,12,4094,104,3990,6,2025-05-02
2025-05-05,Tarde,EST-01,Aserrado,480,18,462,12,5062,109,4953,7,2025-05-02
2025-05-05,Noche,EST-01,Aserrado,480,159,321,12,3528,75,3453,8,2025-05-02
2025-05-05,Mañana,EST-02,Prensado,480,58,422,8,3032,56,2976,0,2025-05-04
2025-05-05,Tarde,EST-02,Prensado,480,42,438,8,3275,111,3164,1,2025-05-04
2025-05-05,Noche,EST-02,Prensado,480,161,319,8,2260,41,2219,2,2025-05-04
2025-05-06,Mañana,EST-01,Aserrado,480,0,480,12,5032,85,4947,0,2025-05-05
2025-05-06,Tarde,EST-01,Aserrado,480,0,480,12,5111,122,4989,1,2025-05-05
2025-05-06,Noche,EST-01,Aserrado,480,31,449,12,4998,110,4888,2,2025-05-05
2025-05-06,Mañana,EST-02,Prensado,480,16,464,8,3421,88,3333,3,2025-05-04
2025-05-06,Tarde,EST-02,Prensado,480,0,480,8,3529,88,3441,4,2025-05-04
2025-05-06,Noche,EST-02,Prensado,480,0,480,8,3514,61,3453,5,2025-05-04
2025-05-07,Mañana,EST-01,Aserrado,480,86,394,12,4342,147,4195,3,2025-05-05
2025-05-07,Tarde,EST-01,Aserrado,480,0,480,12,5307,81,5226,4,2025-05-05
2025-05-07,Noche,EST-01,Aserrado,480,78,402,12,4490,93,4397,5,2025-05-05
2025-05-07,Mañana,EST-02,Prensado,480,38,442,8,3139,90,3049,6,2025-05-04
2025-05-07,Tarde,EST-02,Prensado,480,76,404,8,2920,60,2860,7,2025-05-04
2025-05-07,Noche,EST-02,Prensado,480,87,393,8,2854,75,2779,8,2025-05-04
2025-05-08,Mañana,EST-01,Aserrado,480,109,371,12,4241,126,4115,6,2025-05-05
2025-05-08,Tarde,EST-01,Aserrado,480,0,480,12,5195,128,5067,7,2025-05-05
2025-05-08,Noche,EST-01,Aserrado,480,15,465,12,4934,165,4769,8,2025-05-05
2025-05-08,Mañana,EST-02,Prensado,480,0,480,8,3505,56,3449,9,2025-05-04
2025-05-08,Tarde,EST-02,Prensado,480,60,420,8,3058,136,2922,10,2025-05-04
2025-05-08,Noche,EST-02,Prensado,480,0,480,8,3135,86,3049,11,2025-05-04
2025-05-09,Mañana,EST-01,Aserrado,480,148,332,12,3766,151,3615,9,2025-05-05
2025-05-09,Tarde,EST-01,Aserrado,480,0,480,12,5194,92,5102,10,2025-05-05
2025-05-09,Noche,EST-01,Aserrado,480,0,480,12,5051,128,4923,11,2025-05-05
2025-05-09,Mañana,EST-02,Prensado,480,0,480,8,3509,89,3420,12,2025-05-04
2025-05-09,Tarde,EST-02,Prensado,480,0,480,8,3427,91,3336,13,2025-05-04
2025-05-09,Noche,EST-02,Prensado,480,36,444,8,3143,129,3014,14,2025-05-04
2025-05-10,Mañana,EST-01,Aserrado,480,53,427,12,4765,156,4609,12,2025-05-05
2025-05-10,Tarde,EST-01,Aserrado,480,55,425,12,4713,140,4573,13,2025-05-05
2025-05-10,Noche,EST-01,Aserrado,480,38,442,12,4839,145,4694,14,2025-05-05
2025-05-10,Mañana,EST-02,Prensado,480,0,480,8,3379,79,3300,15,2025-05-04
2025-05-10,Tarde,EST-02,Prensado,480,239,241,8,1654,71,1583,16,2025-05-04
2025-05-10,Noche,EST-02,Prensado,480,0,480,8,3354,98,3256,17,2025-05-04
2025-05-11,Mañana,EST-01,Aserrado,480,0,480,12,5276,146,5130,15,2025-05-05
2025-05-11,Tarde,EST-01,Aserrado,480,39,441,12,4794,200,4594,16,2025-05-05
2025-05-11,Noche,EST-01,Aserrado,480,0,480,12,4691,98,4593,17,2025-05-05
2025-05-11,Mañana,EST-02,Prensado,480,77,403,8,2707,81,2626,18,2025-05-04
2025-05-11,Tarde,EST-02,Prensado,480,36,444,8,3001,147,2854,19,2025-05-04
2025-05-11,Noche,EST-02,Prensado,480,137,343,8,2458,105,2353,20,2025-05-04
2025-05-12,Mañana,EST-01,Aserrado,480,100,380,12,3972,141,3831,18,2025-05-05
2025-05-12,Tarde,EST-01,Aserrado,480,0,480,12,4961,190,4771,19,2025-05-05
2025-05-12,Noche,EST-01,Aserrado,480,0,480,12,4958,137,4821,20,2025-05-05
2025-05-12,Mañana,EST-02,Prensado,480,0,480,8,3314,88,3226,21,2025-05-04
2025-05-12,Tarde,EST-02,Prensado,480,0,480,8,3243,94,3149,22,2025-05-04
2025-05-12,Noche,EST-02,Prensado,480,90,390,8,2708,124,2584,23,2025-05-04
2025-05-13,Mañana,EST-01,Aserrado,480,128,352,12,3451,142,3309,21,2025-05-05
2025-05-13,Tarde,EST-01,Aserrado,480,63,417,12,4214,119,4095,22,2025-05-05
2025-05-13,Noche,EST-01,Aserrado,480,32,448,12,4724,130,4594,23,2025-05-05
2025-05-13,Mañana,EST-02,Prensado,480,0,480,8,3422,122,3300,24,2025-05-04
2025-05-13,Tarde,EST-02,Prensado,480,58,422,8,2961,105,2856,25,2025-05-04
2025-05-13,Noche,EST-02,Prensado,480,0,480,8,3364,133,3231,26,2025-05-04
2025-05-14,Mañana,EST-01,Aserrado,480,130,350,12,3353,102,3251,24,2025-05-05
2025-05-14,Tarde,EST-01,Aserrado,480,0,480,12,4897,159,4738,25,2025-05-05
2025-05-14,Noche,EST-01,Aserrado,480,122,358,12,3763,154,3609,26,2025-05-05
2025-05-14,Mañana,EST-02,Prensado,480,134,346,8,2302,86,2216,27,2025-05-04
2025-05-14,Tarde,EST-02,Prensado,480,103,377,8,2573,134,2439,28,2025-05-04
2025-05-14,Noche,EST-02,Prensado,480,90,390,8,2547,85,2462,29,2025-05-04
2025-05-15,Mañana,EST-01,Aserrado,480,52,428,12,4975,104,4871,0,2025-05-14
2025-05-15,Tarde,EST-01,Aserrado,480,81,399,12,4455,129,4326,1,2025-05-14
2025-05-15,Noche,EST-01,Aserrado,480,0,480,12,5099,104,4995,2,2025-05-14
2025-05-15,Mañana,EST-02,Prensado,480,53,427,8,3140,69,3071,0,2025-05-14
2025-05-15,Tarde,EST-02,Prensado,480,51,429,8,2994,71,2923,1,2025-05-14
2025-05-15,Noche,EST-02,Prensado,480,0,480,8,3630,134,3496,2,2025-05-14
2025-05-16,Mañana,EST-01,Aserrado,480,27,453,12,4918,108,4810,3,2025-05-14
2025-05-16,Tarde,EST-01,Aserrado,480,0,480,12,4987,149,4838,4,2025-05-14
2025-05-16,Noche,EST-01,Aserrado,480,24,456,12,5202,128,5074,5,2025-05-14
2025-05-16,Mañana,EST-02,Prensado,480,43,437,8,3125,58,3067,3,2025-05-14
2025-05-16,Tarde,EST-02,Prensado,480,88,392,8,2614,91,2523,4,2025-05-14
2025-05-16,Noche,EST-02,Prensado,480,0,480,8,3581,84,3497,5,2025-05-14
2025-05-17,Mañana,EST-01,Aserrado,480,24,456,12,4972,113,4859,6,2025-05-14
2025-05-17,Tarde,EST-01,Aserrado,480,0,480,12,4932,111,4821,7,2025-05-14
2025-05-17,Noche,EST-01,Aserrado,480,52,428,12,4450,174,4276,8,2025-05-14
2025-05-17,Mañana,EST-02,Prensado,480,0,480,8,3515,81,3434,0,2025-05-16
2025-05-17,Tarde,EST-02,Prensado,480,0,480,8,3267,72,3195,1,2025-05-16
2025-05-17,Noche,EST-02,Prensado,480,10,470,8,3402,80,3322,2,2025-05-16
2025-05-18,Mañana,EST-01,Aserrado,480,28,452,12,4969,120,4849,9,2025-05-14
2025-05-18,Tarde,EST-01,Aserrado,480,120,360,12,3689,128,3561,10,2025-05-14
2025-05-18,Noche,EST-01,Aserrado,480,0,480,12,4927,119,4808,11,2025-05-14
2025-05-18,Mañana,EST-02,Prensado,480,52,428,8,3170,125,3045,3,2025-05-16
2025-05-18,Tarde,EST-02,Prensado,480,95,385,8,2696,41,2655,4,2025-05-16
2025-05-18,Noche,EST-02,Prensado,480,32,448,8,3464,87,3377,5,2025-05-16
2025-05-19,Mañana,EST-01,Aserrado,480,0,480,12,4854,145,4709,12,2025-05-14
2025-05-19,Tarde,EST-01,Aserrado,480,0,480,12,5016,119,4897,13,2025-05-14
2025-05-19,Noche,EST-01,Aserrado,480,93,387,12,4032,134,3898,14,2025-05-14
2025-05-19,Mañana,EST-02,Prensado,480,0,480,8,3745,110,3635,6,2025-05-16
2025-05-19,Tarde,EST-02,Prensado,480,137,343,8,2586,43,2543,7,2025-05-16
2025-05-19,Noche,EST-02,Prensado,480,113,367,8,2607,84,2523,8,2025-05-16
2025-05-20,Mañana,EST-01,Aserrado,480,81,399,12,4169,118,4051,15,2025-05-14
2025-05-20,Tarde,EST-01,Aserrado,480,66,414,12,4021,109,3912,16,2025-05-14
2025-05-20,Noche,EST-01,Aserrado,480,0,480,12,5170,135,5035,17,2025-05-14
2025-05-20,Mañana,EST-02,Prensado,480,63,417,8,2898,53,2845,9,2025-05-16
2025-05-20,Tarde,EST-02,Prensado,480,0,480,8,3298,98,3200,10,2025-05-16
2025-05-20,Noche,EST-02,Prensado,480,117,363,8,2623,75,2548,11,2025-05-16
2025-05-21,Mañana,EST-01,Aserrado,480,44,436,12,4624,132,4492,0,2025-05-20
2025-05-21,Tarde,EST-01,Aserrado,480,0,480,12,4831,72,4759,1,2025-05-20
2025-05-21,Noche,EST-01,Aserrado,480,0,480,12,5013,111,4902,2,2025-05-20
2025-05-21,Mañana,EST-02,Prensado,480,0,480,8,3241,80,3161,12,2025-05-16
2025-05-21,Tarde,EST-02,Prensado,480,0,480,8,3269,74,3195,13,2025-05-16
2025-05-21,Noche,EST-02,Prensado,480,0,480,8,3364,63,3301,14,2025-05-16
2025-05-22,Mañana,EST-01,Aserrado,480,0,480,12,5226,96,5130,3,2025-05-20
2025-05-22,Tarde,EST-01,Aserrado,480,0,480,12,5228,97,5131,4,2025-05-20
2025-05-22,Noche,EST-01,Aserrado,480,0,480,12,5343,120,5223,5,2025-05-20
2025-05-22,Mañana,EST-02,Prensado,480,101,379,8,2731,101,2630,15,2025-05-16
2025-05-22,Tarde,EST-02,Prensado,480,0,480,8,3229,81,3148,16,2025-05-16
2025-05-22,Noche,EST-02,Prensado,480,135,345,8,2327,83,2244,17,2025-05-16
2025-05-23,Mañana,EST-01,Aserrado,480,99,381,12,4154,156,3998,6,2025-05-20
2025-05-23,Tarde,EST-01,Aserrado,480,96,384,12,4208,92,4116,7,2025-05-20
2025-05-23,Noche,EST-01,Aserrado,480,127,353,12,3769,135,3634,8,2025-05-20
2025-05-23,Mañana,EST-02,Prensado,480,79,401,8,2936,99,2837,18,2025-05-16
2025-05-23,Tarde,EST-02,Prensado,480,0,480,8,3346,77,3269,19,2025-05-16
2025-05-23,Noche,EST-02,Prensado,480,0,480,8,3473,105,3368,20,2025-05-16
2025-05-24,Mañana,EST-01,Aserrado,480,0,480,12,5313,115,5198,9,2025-05-20
2025-05-24,Tarde,EST-01,Aserrado,480,0,480,12,5488,88,5400,10,2025-05-20
2025-05-24,Noche,EST-01,Aserrado,480,0,480,12,5122,144,4978,11,2025-05-20
2025-05-24,Mañana,EST-02,Prensado,480,112,368,8,2609,61,2548,21,2025-05-16
2025-05-24,Tarde,EST-02,Prensado,480,18,462,8,3108,112,2996,22,2025-05-16
2025-05-24,Noche,EST-02,Prensado,480,186,294,8,1872,62,1810,23,2025-05-16
2025-05-25,Mañana,EST-01,Aserrado,480,85,395,12,4075,85,3990,12,2025-05-20
2025-05-25,Tarde,EST-01,Aserrado,480,0,480,12,5140,115,5025,13,2025-05-20
2025-05-25,Noche,EST-01,Aserrado,480,0,480,12,5184,169,5015,14,2025-05-20
2025-05-25,Mañana,EST-02,Prensado,480,23,457,8,3042,92,2950,24,2025-05-16
2025-05-25,Tarde,EST-02,Prensado,480,163,317,8,2152,62,2090,25,2025-05-16
2025-05-25,Noche,EST-02,Prensado,480,0,480,8,3188,90,3098,26,2025-05-16
2025-05-26,Mañana,EST-01,Aserrado,480,0,480,12,5206,115,5091,0,2025-05-25
2025-05-26,Tarde,EST-01,Aserrado,480,0,480,12,5238,137,5101,1,2025-05-25
2025-05-26,Noche,EST-01,Aserrado,480,65,415,12,4555,64,4491,2,2025-05-25
2025-05-26,Mañana,EST-02,Prensado,480,0,480,8,3458,99,3359,0,2025-05-25
2025-05-26,Tarde,EST-02,Prensado,480,0,480,8,3677,72,3605,1,2025-05-25
2025-05-26,Noche,EST-02,Prensado,480,22,458,8,3343,95,3248,2,2025-05-25
2025-05-27,Mañana,EST-01,Aserrado,480,0,480,12,5202,88,5114,3,2025-05-25
2025-05-27,Tarde,EST-01,Aserrado,480,44,436,12,4892,183,4709,4,2025-05-25
2025-05-27,Noche,EST-01,Aserrado,480,25,455,12,4946,153,4793,5,2025-05-25
